idplaces	place_type	name	full_name	country_code	country	id	longitude	latitude
001fdf13579ef749	city	San Pablo	San Pablo, Colombia	CO	Colombia	10195	-73.92410799999999	7.477887
005a0eaf3226149d	city	Cocachacra	Cocachacra, Peru	PE	Peru	10196	-71.7740405	-17.0922627
4432b4083ab1826b	city	Combes	Combes, TX	US	United States	10197	-97.73388159999999	26.2486851
538fe59845a6e108	neighborhood	Lomas de Chapultepec Vi Sección	Lomas de Chapultepec Vi Sección, Miguel Hidalgo	MX	México	10198	-99.21898379999999	19.4158176
0a81705e29defb16	city	Céret	Céret, France	FR	France	10199	2.748826	42.485952
199f0ba2f67c5b9a	city	Lascellas-Ponzano	Lascellas-Ponzano, España	ES	España	10200	-0.0764508	42.0660479
5648590310665add	city	Guadalupe y Calvo	Guadalupe y Calvo, Chihuahua	MX	México	10201	-106.9651726	26.0902174
0eb06b31d1c40436	city	Itaara	Itaara, Brasil	BR	Brasil	10202	-53.75861200000001	-29.5909323
15c3539b209ca007	neighborhood	Pueblo San Andrés Tomatlan	Pueblo San Andrés Tomatlan, Iztapalapa	MX	México	10203	-99.1051529	19.3276583
0042327445fb86a8	city	Pocora	Pocora, Costa Rica	CR	Costa Rica	10204	-83.6055732	10.1668658
ea4f6b6fbacdaf73	city	Capulhuac	Capulhuac, México	MX	México	10205	-99.46760859999999	19.1932184
18d2890f7aeee2c2	city	El Lloar	El Lloar, España	ES	España	10206	0.7488252	41.1858088
004ccf3b7ad8520b	city	Chaguaní	Chaguaní, Colombia	CO	Colombia	10207	-74.593836	4.949600999999999
dbcbd6850e53c8e8	city	Aoiz	Aoiz, España	ES	España	10208	-1.3709657	42.786082
90fa20ef9d84c8e4	city	Turcia	Turcia, España	ES	España	10209	-5.8881542	42.54681069999999
0970768141b262d3	neighborhood	Pueblo Mexicaltzingo	Pueblo Mexicaltzingo, Iztapalapa	MX	México	10210	-99.12002129999999	19.3567426
690246c9b8f46d0b	city	Villanueva de las Cruces	Villanueva de las Cruces, España	ES	España	10211	-7.0239708	37.628066
7aa4958316e3d5e0	city	Boô-Silhen	Boô-Silhen, France	FR	France	10212	-0.068697	43.023927
9ed6b0b40c4bf396	city	San Adrián de Juarros	San Adrián de Juarros, España	ES	España	10213	-3.4757149	42.2742846
25e99d2e106c53a9	neighborhood	Lomas de Angelópolis	Lomas de Angelópolis, San Andrés Cholula	MX	México	10214	-98.27610159999999	18.99466
5a99024d5941c5b9	neighborhood	Real del Country	Real del Country, Culiacán	MX	México	10215	-107.439959	24.7884737
003183067c04a833	city	Buenavista	Buenavista, Colombia	CO	Colombia	10216	-75.747084	4.369807
01abe13e29a6786b	city	Guaymate	Guaymate, Dominican Republic	DO	Dominican Republic	10217	-68.9785492	18.5896951
a71b4ffb42385dfe	city	Tilapa	Tilapa, Puebla	MX	México	10218	-98.5539194	18.5938147
7bb5a6bdff358e88	neighborhood	Fundadores de Zavaleta	Fundadores de Zavaleta, Puebla	MX	México	10219	-98.2509661	19.0607996
1fba477666280ba5	city	Jiménez	Jiménez, Tamaulipas	MX	México	10220	-98.48699049999999	24.219062
00043db32c54146c	city	Gualaquiza	Gualaquiza, Ecuador	EC	Ecuador	10221	-78.5717631	-3.4063492
19143f101f7ad2d1	neighborhood	La Herradura	La Herradura, Huixquilucan	MX	México	10222	-99.2494583	19.4201558
010ea3e41d57f1cc	city	La Peña	La Peña, Colombia	CO	Colombia	10223	-74.39320090000001	5.200607799999999
811ad204a436d7db	city	Orés	Orés, España	ES	España	10224	-1.0020868	42.2784083
00258b733e886c37	city	Anorí	Anorí, Colombia	CO	Colombia	10225	-75.14728699999999	7.073562
000108327a712fcf	city	Titiribí	Titiribí, Colombia	CO	Colombia	10226	-75.79341	6.06259
c08c8bf47c1c9eb5	city	Hervías	Hervías, España	ES	España	10227	-2.8870198	42.4478771
4e550cc103541455	city	Coeneo	Coeneo, Michoacán de Ocampo	MX	México	10228	-101.5843337	19.8204602
1f5cdc934eaca7d6	city	Beriáin	Beriáin, España	ES	España	10229	-1.6451045	42.7330941
4cc1bb3371f4b5f5	city	Alesanco	Alesanco, España	ES	España	10230	-2.8160911	42.4142701
c17c8454b7782c08	city	Angeles	Angeles, Puerto Rico	US	United States	10231	-66.7962869	18.2823056
09c9d5d54ffb0a01	neighborhood	Santa Fe Instituto Mexicano del Seguro Social	Santa Fe Instituto Mexicano del Seguro Social, Álvaro Obregón	MX	México	10232	-99.20721259999999	19.3891663
de562fb5d491c190	city	Oláibar	Oláibar, España	ES	España	10233	-1.6032464	42.8964399
01f010b70542761e	neighborhood	el Congrés i els Indians	el Congrés i els Indians, Barcelona	ES	España	10234	2.1806423	41.4244117
655cea80cea6fa36	neighborhood	Heriberto Kehoe Vincens	Heriberto Kehoe Vincens, Centro	MX	México	10235	-97.4205532	20.5018428
6b6cd3d94503f428	neighborhood	Residencial El Encino	Residencial El Encino, Aguascalientes	MX	México	10236	-102.2902047	21.8754663
2bde64dbd2c8b243	neighborhood	Plan de Ayala	Plan de Ayala, Cuautla	MX	México	10237	-98.9314338	18.8027915
0046599e6662685e	city	El Doncello	El Doncello, Colombia	CO	Colombia	10238	-75.2833349	1.680042
babb44a65fee72c0	city	Belianes	Belianes, España	ES	España	10239	1.0143426	41.5605304
00c673991c6f9ea8	city	Bayaguana	Bayaguana, Dominican Republic	DO	Dominican Republic	10240	-69.63635099999999	18.7561818
3e5504660adfb778	city	Fuenteheridos	Fuenteheridos, España	ES	España	10241	-6.6618074	37.9032603
0e805f61ecb1027f	neighborhood	Las Bajadas	Las Bajadas, Veracruz	MX	México	10242	-96.1705966	19.1551925
f63f367b5817559a	city	Belorado	Belorado, España	ES	España	10243	-3.1917747	42.41956769999999
00c56f90489b69cf	city	Sausa	Sausa, Peru	PE	Peru	10244	-75.4869033	-11.7917249
bf848bfc5acf0a53	city	Morelos	Morelos, México	MX	México	10245	-99.1013498	18.6813049
00dfe9494c2b625a	city	San Antonio	San Antonio, Peru	PE	Peru	10246	-76.6701475	-12.6117479
8ca173bdb98b95e9	city	Elsa	Elsa, TX	US	United States	10247	-97.9930588	26.2934048
460ca359f42f7e16	city	Reyes Etla	Reyes Etla, Oaxaca	MX	México	10248	-96.80788989999999	17.2043774
5d1b93b19a0be486	city	Naolinco	Naolinco, Veracruz de Ignacio de la Llave	MX	México	10249	-96.8699481	19.6548167
60b2fce30f77f500	neighborhood	Ciudad Brisa	Ciudad Brisa, Naucalpan de Juárez	MX	México	10250	-99.26539269999999	19.481941
aa216511b09b686b	city	Teotlalco	Teotlalco, Puebla	MX	México	10251	-98.7783551	18.4690479
124271a125da9ed1	neighborhood	Valle de Aragón Primera Sección	Valle de Aragón Primera Sección, Nezahualcóyotl	MX	México	10252	-99.0584911	19.4916985
5fb0efc3265086f9	neighborhood	Torre Blanca	Torre Blanca, Miguel Hidalgo	MX	México	10253	-99.19475090000002	19.4575596
b9b7ee2a56f5ad06	city	Jiménez	Jiménez, Coahuila de Zaragoza	MX	México	10254	-100.6771871	29.0693962
5920bd18f99ae05a	city	La Encina	La Encina, España	ES	España	10255	-6.530977	40.4992171
0022a794204a9e8c	neighborhood	Los Ángeles	Los Ángeles, Madrid	ES	España	10256	-3.7003632	40.3544121
2f7c6a6fe0bd572f	neighborhood	Mitras Norte	Mitras Norte, Monterrey	MX	México	10257	-100.3469826	25.7107432
149df372ce683703	city	Acedera	Acedera, España	ES	España	10258	-5.571852499999999	39.0763875
36c4ef05ea2b6214	city	Belauntza	Belauntza, España	ES	España	10259	-2.0530406	43.1357709
06363cec4dd4e3f6	city	Mila Doce	Mila Doce, TX	US	United States	10260	-97.9588907	26.2261845
00a8c267676762be	city	Vallejuelo	Vallejuelo, Dominican Republic	DO	Dominican Republic	10261	-71.33344749999999	18.6533396
008cad1073962723	city	Paratebueno	Paratebueno, Colombia	CO	Colombia	10262	-73.209608	4.376587
d2fa0cd6b35b8ac3	city	Urueña	Urueña, España	ES	España	10263	-5.201225099999999	41.7283353
7fa707b95985a7e3	neighborhood	Barrio Loreto	Barrio Loreto, Álvaro Obregón	MX	México	10264	-99.190513	19.3396826
1bcf3c968c7a92b2	neighborhood	Fraccionamiento Las Cumbres	Fraccionamiento Las Cumbres, Aguascalientes	MX	México	10265	-102.2583684	21.9207347
0edae082b10ddd78	neighborhood	Amor	Amor, Puebla	MX	México	10266	-98.22061430000001	19.0588805
27fd028d2c88e1d1	city	La Alianza	La Alianza, Puerto Rico	US	United States	10267	-66.60276089999999	18.393841
2bb0ca7a1e1ee1ac	city	Azanuy-Alins	Azanuy-Alins, España	ES	España	10268	0.3113098	41.9729658
c7355272ebfea908	city	Frontera Hidalgo	Frontera Hidalgo, Chiapas	MX	México	10269	-92.178185	14.779144
00f1f0a43d4d2bb6	city	Tota	Tota, Colombia	CO	Colombia	10270	-72.985939	5.560332
89c33b3976c4acc3	city	Vega de Liébana	Vega de Liébana, España	ES	España	10271	-4.6657027	43.06045690000001
07d9c95bcc481001	poi	Parque de Torrimar	Parque de Torrimar	US	United States	10272	-66.116558	18.392334
25dbed7d8e53b1e6	neighborhood	Rosendo Salazar	Rosendo Salazar, Azcapotzalco	MX	México	10273	-99.20634720000001	19.4869857
558fd5c50f42bee1	neighborhood	Tlaltenango	Tlaltenango, Cuernavaca	MX	México	10274	-99.24391659999999	18.9464139
0147079978de54eb	city	Ovejas	Ovejas, Puerto Rico	US	United States	10275	-67.1149721	18.264131
1f2dd442334eb967	neighborhood	Prados de Coyoacán	Prados de Coyoacán, Coyoacán	MX	México	10276	-99.13247140000001	19.3178194
006e62ade5e452f8	neighborhood	Residencial Villa Coapa Súper manzana 4	Residencial Villa Coapa Súper manzana 4, Tlalpan	MX	México	10277	-99.12002129999999	19.2889854
0939c39b71965000	poi	Atenas Bakery	Atenas Bakery	US	United States	10278	-66.4931375	18.4306761
ffabfeead7305f87	city	Sasamón	Sasamón, España	ES	España	10279	-4.0427225	42.41732349999999
8567b4dc6260966c	city	Almoharín	Almoharín, España	ES	España	10280	-6.0427732	39.1758742
3a091e83c44ccb63	neighborhood	Punta La Zanja	Punta La Zanja, Chimalhuacán	MX	México	10281	-98.95627669999999	19.4348908
0117676e0c05e0b0	city	Carahue	Carahue, Chile	CL	Chile	10282	-73.1678812	-38.7088593
002cadc952d0f262	city	Galán	Galán, Colombia	CO	Colombia	10283	-73.3276774	6.674844999999999
072422eca2bad5f9	city	Serradilla	Serradilla, España	ES	España	10284	-6.1407694	39.8279608
640aafc44e171533	city	Marchal	Marchal, España	ES	España	10285	-3.2015059	37.2971639
4693fd33bfd62564	neighborhood	Valle Real	Valle Real, Zapopan	MX	México	10286	-103.4468419	20.7235801
8f4d0e2a30516a40	city	Castro Caldelas	Castro Caldelas, España	ES	España	10287	-7.4148708	42.3745086
087f1090edd46000	poi	Tavola Bar & Trattoria	Tavola Bar & Trattoria	US	United States	10288	-84.5147227	39.1089781
43e909586f255c4e	neighborhood	Ejidos de Tulpetlac	Ejidos de Tulpetlac, Ecatepec de Morelos	MX	México	10289	-99.02532599999999	19.5641059
cc02e1af8dcfc8ac	city	Ayoquezco de Aldama	Ayoquezco de Aldama, Oaxaca	MX	México	10290	-96.84314020000001	16.6842005
b55d0ecb9c3b85f3	city	Navamorales	Navamorales, España	ES	España	10291	-5.4784365	40.4765489
0acb22f2b2bdd1f6	neighborhood	Escuadrón 201	Escuadrón 201, Iztapalapa	MX	México	10292	-99.11103080000001	19.3682422
07d9f353c1488005	poi	Rio Piedras, Puerto Rico	Rio Piedras, Puerto Rico	US	United States	10293	-66.0404057	18.3894791
59de3b43a99c3c4c	neighborhood	Bosque de las Lomas	Bosque de las Lomas, Cuajimalpa de Morelos	MX	México	10294	-99.25500029999999	19.3904162
683e39f18c23eea5	neighborhood	Nonoalco	Nonoalco, Benito Juárez	MX	México	10295	-99.18852079999999	19.3820128
7fae3e5be2e5fdde	neighborhood	Pensil Sur	Pensil Sur, Miguel Hidalgo	MX	México	10296	-99.1971739	19.4467561
1d30e49c588ac561	neighborhood	Del Parque	Del Parque, Toluca	MX	México	10297	-99.6529285	19.2644774
a64f6a2889ed8f8d	city	Becerril de Campos	Becerril de Campos, España	ES	España	10298	-4.6385779	42.109418
34bacb7319bd9dfa	city	Ax-les-Thermes	Ax-les-Thermes, Francia	FR	France	10299	1.837545	42.720254
724c0442c7259f8a	neighborhood	UABC	UABC, Tijuana	MX	México	10300	-116.9631659	32.5343434
7ee34586e07cfbad	city	Calzada de Don Diego	Calzada de Don Diego, España	ES	España	10301	-5.900694	40.9057169
47e29631a202770e	neighborhood	Granada	Granada, Miguel Hidalgo	MX	México	10302	-99.18852079999999	19.4409348
6700353a2f4768ea	neighborhood	Independencia	Independencia, Monterrey	MX	México	10303	-100.3175155	25.6587204
1a9168df5c8094c3	neighborhood	Barrio San Francisco	Barrio San Francisco, Coyoacán	MX	México	10304	-99.16568110000001	19.3426613
4501db5b45e117d8	neighborhood	Del Maestro	Del Maestro, Azcapotzalco	MX	México	10305	-99.1819451	19.4828871
af2cdc2bcb3d970f	city	Portugués Urbano	Portugués Urbano, Puerto Rico	US	United States	10306	-66.6206225	18.0289701
4dafe6e9ac12fc3b	neighborhood	Cedros	Cedros, Ahome	MX	México	10307	-109.0267447	25.7956172
0108c63b7fb3a8a9	city	Cachirá	Cachirá, Colombia	CO	Colombia	10308	-73.04854399999999	7.741865000000001
64bf0560d3e08b4b	neighborhood	Providencia	Providencia, Guadalajara	MX	México	10309	-103.378224	20.7019816
00ef09c4410eb000	city	Galeras	Galeras, Colombia	CO	Colombia	10310	-77.3591903	1.2218582
f1e33e2128ee851e	city	Tamazula de Gordiano	Tamazula de Gordiano, Jalisco	MX	México	10311	-103.2540219	19.675135
6b9d8b32179cf447	neighborhood	Prados Agua Azul	Prados Agua Azul, Puebla	MX	México	10312	-98.2171967	19.0273276
54ef64fcd26029f5	city	Vallcebre	Vallcebre, España	ES	España	10313	1.8025852	42.2122649
052cd9fdd0f1df1e	neighborhood	Peña Blanca	Peña Blanca, Álvaro Obregón	MX	México	10314	-99.2577317	19.3691767
1c0c370e8b0f5c5b	neighborhood	El Prado	El Prado, Querétaro	MX	México	10315	-100.403488	20.5835935
015683f35eb2bbae	city	Landázuri	Landázuri, Colombia	CO	Colombia	10316	-73.809258	6.219458899999999
16f33bacf7fa3fa4	city	Charo	Charo, Michoacán de Ocampo	MX	México	10317	-101.0442269	19.7467384
cb32f0af7942c677	city	Espelúy	Espelúy, España	ES	España	10318	-3.8623489	38.0322965
77c5c860b1a3a788	neighborhood	San Isidro	San Isidro, León	MX	México	10319	-117.0470434	32.555556
3b85376d3412d9ca	city	L'Isle-Jourdain	L'Isle-Jourdain, France	FR	France	10320	1.081741	43.6138369
2f54c30e78495c33	city	Hocabá	Hocabá, Yucatán	MX	México	10321	-89.2457043	20.8144829
2dd7a0b5a42a6492	city	Almoster	Almoster, España	ES	España	10322	1.1107223	41.1970367
78a8a49d9a1dda2d	city	Huejuquilla el Alto	Huejuquilla el Alto, Jalisco	MX	México	10323	-103.8961303	22.6285082
014323c4756637f6	city	Cabrera	Cabrera, Colombia	CO	Colombia	10324	-74.48418099999999	3.98479
9a1f235a3f814cfe	city	San Pedro Mixtepec-Distrito 26	San Pedro Mixtepec-Distrito 26, Oaxaca	MX	México	10325	-96.2840715	16.2723956
8acdad200c4329ca	city	Taquaruçu do Sul	Taquaruçu do Sul, Brasil	BR	Brasil	10326	-53.467077	-27.3959402
60610099d5638064	city	Berlanga de Duero	Berlanga de Duero, España	ES	España	10327	-2.8623338	41.464153
48966d4965a739ff	city	Omealca	Omealca, Veracruz de Ignacio de la Llave	MX	México	10328	-96.7855404	18.7456104
3e4029343b5bde7b	city	San Francisco Tetlanohcan	San Francisco Tetlanohcan, Tlaxcala	MX	México	10329	-98.1631999	19.2586652
bc23e6f6dd48ab9c	city	Ricla	Ricla, España	ES	España	10330	-1.4036179	41.506493
1dd08a70736ec651	neighborhood	Magisterio 2000 II	Magisterio 2000 II, San Andrés Cholula	MX	México	10331	-98.2604415	19.0193156
859e0bd76cccf43b	city	Hondón de los Frailes	Hondón de los Frailes, España	ES	España	10332	-0.9289267000000001	38.2740345
016ae84159c02ca7	city	Los Córdobas	Los Córdobas, Colombia	CO	Colombia	10333	-76.35459	8.89508
7790c5c2c0d9c0b4	city	Caonillas Arriba	Caonillas Arriba, USA	US	United States	10334	-66.6355075	18.2450122
014884275dc5a2dc	admin	Chaco	Chaco, Paraguay	PY	Paraguay	10335	-60.59694649999999	-22.0337871
73b0afe0d1fb8690	neighborhood	Las Brisas	Las Brisas, José Azueta	MX	México	10336	-101.5651288	17.6483991
0b8f082f4a6a3a66	city	Peñaparda	Peñaparda, España	ES	España	10337	-6.6698261	40.321285
0e6469a2296c580c	city	Castrillo de la Guareña	Castrillo de la Guareña, España	ES	España	10338	-5.3252822	41.230087
00b8203c4566c51f	city	Bella Vista	Bella Vista, Venezuela	VE	Venezuela	10339	-63.83820840000001	10.9586432
e06e791889a46872	city	Pollos	Pollos, España	ES	España	10340	-5.1327829	41.4370061
770dde6b2fa88fde	neighborhood	Plan de Ayala	Plan de Ayala, Cuernavaca	MX	México	10341	-99.2139868	18.9241165
342412f388ffb436	neighborhood	El Paraíso	El Paraíso, Tijuana	MX	México	10342	-116.9889213	32.5054737
00c1316f31056de6	admin	Monte Plata	Monte Plata, Dominican Republic	DO	Dominican Republic	10343	-69.7852843	18.8069496
c2339013ee94bd66	city	Venustiano Carranza	Venustiano Carranza, Michoacán de Ocampo	MX	México	10344	-102.6539876	20.1147702
00d9d7c4419ccd8d	city	San José de Miranda	San José de Miranda, Colombia	CO	Colombia	10345	-72.733351	6.658614
148becbab82d1392	city	Villa Victoria	Villa Victoria, México	MX	México	10346	-99.9954161	19.4376729
ccf2134d6c017673	city	Paterna del Río	Paterna del Río, España	ES	España	10347	-2.9531879	37.0215356
00945eee68e85a15	city	Huallaga	Huallaga, Peru	PE	Peru	10348	-76.7722076	-6.937041799999999
25f7f080aa4d03b9	admin	Sucre	Sucre, Colombia	CO	Colombia	10349	-74.723283	8.813977
5d87df912289df0e	neighborhood	Santa Cruz Meyehualco	Santa Cruz Meyehualco, Iztapalapa	MX	México	10350	-99.040741	19.3432804
103c6cbd6e6e82f8	neighborhood	Parque Nacional Bosque del pedregal	Parque Nacional Bosque del pedregal, Tlalpan	MX	México	10351	-99.1982123	19.2916819
0018975d23ca2a92	city	Churuguara	Churuguara, Venezuela	VE	Venezuela	10352	-69.54102019999999	10.8128768
6f70e0c538ed69e7	neighborhood	Vértiz Narvarte	Vértiz Narvarte, Benito Juárez	MX	México	10353	-99.15530160000002	19.3807458
2dbfde2e41029cdb	city	Rayones	Rayones, Nuevo León	MX	México	10354	-100.0748225	25.0160712
fb956ac3cc9a73fc	city	Zinacantán	Zinacantán, Chiapas	MX	México	10355	-92.7158061	16.7586246
416ef7835f407623	neighborhood	Pueblo Nuevo	Pueblo Nuevo, Mexicali	MX	México	10356	-115.5000078	32.6551572
1241f4fad27cc737	city	Almácigo Bajo	Almácigo Bajo, Puerto Rico	US	United States	10357	-66.8662849	18.0546882
8c7dacf962bc3286	city	Acuitzio	Acuitzio, Michoacán de Ocampo	MX	México	10358	-101.3357469	19.4950179
0997b99d3249a0b3	neighborhood	Santa María Ahuacatitlan	Santa María Ahuacatitlan, Cuernavaca	MX	México	10359	-99.2538809	18.9810093
182cd4b80d1ccf42	city	Remondo	Remondo, España	ES	España	10360	-4.4838388	41.3403706
664708d026ee4301	neighborhood	Don Manuel	Don Manuel, Querétaro	MX	México	10361	-100.3765726	20.5913436
2919d41b5a942bdd	neighborhood	Vista del Valle	Vista del Valle, Mexicali	MX	México	10362	-115.4459602	32.5962259
cc79feaae42b6d24	city	Chavinda	Chavinda, Michoacán de Ocampo	MX	México	10363	-102.4581209	20.0041995
00e627ed1babdbb0	city	Pelaya	Pelaya, Colombia	CO	Colombia	10364	-73.666377	8.688030999999999
581c5414d977e858	neighborhood	Villa de Guadalupe Xalostoc	Villa de Guadalupe Xalostoc, Ecatepec de Morelos	MX	México	10365	-99.0657052	19.5171479
0160bea17d2e6324	city	Aregue	Aregue, Venezuela	VE	Venezuela	10366	-70.0346831	10.2401079
010611ec4ca7bfa7	city	Sozoranga	Sozoranga, Ecuador	EC	Ecuador	10367	-79.7911481	-4.328912799999999
01d9d73f79816765	city	La Estrella	La Estrella, Chile	CL	Chile	10368	-71.6547276	-34.2051972
bedc96e285e6d085	city	Salinas	Salinas, San Luis Potosí	MX	México	10369	-101.7164979	22.6276104
76c12e0297d259dc	city	Tamazula	Tamazula, Durango	MX	México	10370	-106.9677971	24.9683887
00a76b8c4387b1e8	city	Macanal	Macanal, Colombia	CO	Colombia	10371	-73.319081	4.972354
3458fc78a03148a5	city	Antón Ruiz	Antón Ruiz, USA	US	United States	10372	-65.7906713	18.1788609
39e007502c74a24e	neighborhood	Piedad Narvarte	Piedad Narvarte, Benito Juárez	MX	México	10373	-99.1556476	19.403193
60771bb614311e81	city	San Pedro Huilotepec	San Pedro Huilotepec, Oaxaca	MX	México	10374	-95.1512309	16.2444054
3cda9140a4d47cdd	neighborhood	Lomas del Campestre	Lomas del Campestre, León	MX	México	10375	-101.7054061	21.1518748
012148fa7aad1b17	city	Cocorná	Cocorná, Colombia	CO	Colombia	10376	-75.185598	6.057265
20880d0cc0f01d37	city	Villadoz	Villadoz, España	ES	España	10377	-1.287298	41.1625242
cbe1b3691e957942	city	Las Majadas	Las Majadas, España	ES	España	10378	-2.0077316	40.3119216
cbe0adc5067119a6	city	San Pedro de Latarce	San Pedro de Latarce, España	ES	España	10379	-5.324628499999999	41.7357226
0f1acc31aede9405	city	Lumbier	Lumbier, España	ES	España	10380	-1.3041535	42.6555919
3d5a58dbf01cb772	city	Burbáguena	Burbáguena, España	ES	España	10381	-1.3378849	41.0184328
1d0a937bff4d6529	city	Rupià	Rupià, España	ES	España	10382	3.0125674	42.0140341
869749f6dd84fdc0	city	Los Altos	Los Altos, España	ES	España	10383	-0.7243892	37.9547068
dc35cbdabc440c7b	city	Laspuña	Laspuña, España	ES	España	10384	0.1547652	42.5036462
bc7217ce8d14e816	city	Urrea de Jalón	Urrea de Jalón, España	ES	España	10385	-1.2343672	41.667516
07d9ceedb8084001	poi	Aduana El Soberbio	Aduana El Soberbio	BR	Brasil	10386	-54.1936684	-27.2982037
09764f79e939ff6b	city	Botarell	Botarell, España	ES	España	10387	0.9898346000000001	41.1352694
63e0639ccb548a92	city	Villademor de la Vega	Villademor de la Vega, España	ES	España	10388	-5.568291299999999	42.26998340000001
f60bbdb719611e38	city	Tijarafe	Tijarafe, España	ES	España	10389	-17.9561807	28.7110909
3fc36178c3095fee	city	Vauvert	Vauvert, France	FR	France	10390	4.278326	43.692984
1d9a0ca47f4a9278	city	Sant Jaume de Frontanyà	Sant Jaume de Frontanyà, España	ES	España	10391	2.023848	42.1871657
00ba8fc213441806	neighborhood	Simancas	Simancas, Madrid	ES	España	10392	-3.6286414	40.4354139
008f7cee1872b785	city	Mache	Mache, Peru	PE	Peru	10393	-78.53769059999999	-8.032691999999999
172bd24baeedd22d	neighborhood	Parque Industrial Milimex	Parque Industrial Milimex, Apodaca	MX	México	10394	-100.2324804	25.8307188
00963cf6475acfa7	city	Santo Domingo	Santo Domingo, Colombia	CO	Colombia	10395	-75.16464599999999	6.471563000000001
a01ef10199bc120f	city	San Vicente del Valle	San Vicente del Valle, España	ES	España	10396	-3.1619652	42.3371587
ae571edd6740cdf2	city	Herreruela de Oropesa	Herreruela de Oropesa, España	ES	España	10397	-5.243635400000001	39.8899001
6d1ed5d68750c9a0	city	Abla	Abla, España	ES	España	10398	-2.777359	37.1423439
002f46f244fd43a8	city	El Frío	El Frío, Venezuela	VE	Venezuela	10399	-67.915103	10.0492287
75ad05d886debd9f	city	Uña de Quintana	Uña de Quintana, España	ES	España	10400	-6.1440828	42.0861963
6e3af1d97c3d6a6e	city	Elne	Elne, Francia	FR	France	10401	2.970433	42.600336
80b6233a7178f150	city	Coreses	Coreses, España	ES	España	10402	-5.620825099999999	41.54759689999999
0131f3eb60f4eee0	city	San Felipe	San Felipe, Colombia	CO	Colombia	10403	-67.08561	1.90561
5df96cd78c675ac7	city	Adrados	Adrados, España	ES	España	10404	-4.1123628	41.3686034
da3daebabd774dd6	city	Igualeja	Igualeja, España	ES	España	10405	-5.1217095	36.6310513
4e274eea728d7cd4	city	Molinaseca	Molinaseca, España	ES	España	10406	-6.5189754	42.5376891
4d4b5f283dcc06f0	city	Foixà	Foixà, España	ES	España	10407	2.9975238	42.0399835
0c7fb84d1fcd0c95	city	Moclinejo	Moclinejo, España	ES	España	10408	-4.2551273	36.7720358
3c521f279e08b3c8	city	Saint-Clément-de-Rivière	Saint-Clément-de-Rivière, France	FR	France	10409	3.8400851	43.6834481
01e9311b1f97a295	city	Soplaviento	Soplaviento, Colombia	CO	Colombia	10410	-75.1360119	10.390061
c2750239ba152169	city	Jalance	Jalance, España	ES	España	10411	-1.0765746	39.18971920000001
6e35081c14b03ab9	city	Ayerbe	Ayerbe, España	ES	España	10412	-0.6879801999999999	42.2748623
f10f14310491b383	city	Barceloneta	Barceloneta, Puerto Rico	US	United States	10413	-66.5383891	18.4547057
1b580f6046a6baeb	city	Valdepiélago	Valdepiélago, España	ES	España	10414	-5.4000045	42.8708714
00bee9b4153cd8a1	city	Guavatá	Guavatá, Colombia	CO	Colombia	10415	-73.701641	5.955225
63a7e13fbd4925c9	city	Navalafuente	Navalafuente, España	ES	España	10416	-3.6748439	40.8233408
60c390624fa83c29	city	Castelnau-le-Lez	Castelnau-le-Lez, France	FR	France	10417	3.8975051	43.6329827
7230d47adaf70746	city	Es Bòrdes	Es Bòrdes, España	ES	España	10418	0.7206173	42.7377242
00318bcc630346ec	city	Campoverde	Campoverde, Peru	PE	Peru	10419	-74.8068454	-8.4761212
01cc559e1043f39d	city	San Pablo	San Pablo, Venezuela	VE	Venezuela	10420	-68.8496351	10.2493103
44c1463784567db4	neighborhood	Atasta	Atasta, Centro	MX	México	10421	-92.9588101	17.9796221
cb79492541213ae9	city	Encinas de Esgueva	Encinas de Esgueva, España	ES	España	10422	-4.1014954	41.75602079999999
5ad66d9c40305047	city	Las Marías	Las Marías, Puerto Rico	US	United States	10423	-66.98960459999999	18.2520177
32a67853c9def965	city	Truchas	Truchas, España	ES	España	10424	-6.4350279	42.260856
00c216ee5fac36c2	city	Neuland	Neuland, Paraguay	PY	Paraguay	10425	-60.129002	-22.65053
bd0c428d1585efab	city	Los Huertos	Los Huertos, España	ES	España	10426	-4.2198803	41.00961239999999
abb0945f3ee1ac2d	city	Villaobispo de Otero	Villaobispo de Otero, España	ES	España	10427	-6.058322899999999	42.50097299999999
2e8e067c9756478f	city	San Miguel Xoxtla	San Miguel Xoxtla, Puebla	MX	México	10428	-98.3072771	19.1669422
5a310ed32fb7258d	city	Corrales del Vino	Corrales del Vino, España	ES	España	10429	-5.7256116	41.3578759
778fd1b9d7392769	city	Sádaba	Sádaba, España	ES	España	10430	-1.2710508	42.2822195
0c3ed508de997a84	city	Eaunes	Eaunes, France	FR	France	10431	1.354479	43.421645
c0d4d20b6ced879e	city	Vilasantar	Vilasantar, España	ES	España	10432	-8.1222503	43.0719771
b9994df38051e0ca	city	Avià	Avià, Espanya	ES	España	10433	1.8202649	42.07821010000001
07d9dba958c82000	poi	Urb Villa Fontana	Urb Villa Fontana	US	United States	10434	NA	NA
5c81a82cf1af6087	city	Les Valls de Valira	Les Valls de Valira, España	ES	España	10435	1.4628042	42.4042042
87211342c8744437	city	Llutxent	Llutxent, España	ES	España	10436	-0.3554194	38.9421315
d041d30692e7c9d5	city	Castroserna de Abajo	Castroserna de Abajo, España	ES	España	10437	-3.733758899999999	41.2077971
