idtweets	id	fecha	place_name	place	id_busqueda	contexto_reducido	results	match	random_sample	valid_match
744143985753661e3	10229552	2016-06-18T12:25:26Z	Madrid	ea520f3528c9b3e4	2515	lo que es la familia	0	FALSE	NA	NA
744147894916289e3	10234712	2016-06-18T12:40:58Z	Vallmoll	d54f90bd87206343	2516	se agrandó la familia	1	lafamilia_3sg_ant	NA	NA
7.4414850855117594e+17	10235621	2016-06-18T12:43:24Z	Central	016ea1445db12efb	2517	toda la familia	0	FALSE	NA	NA
744150087987827e3	10238008	2016-06-18T12:49:41Z	Moreno	004104c122aeebbd	2518	eduardocostasc la familia ya vacio las bauleras	0	FALSE	NA	NA
744150706102272e3	10238990	2016-06-18T12:52:08Z	Jerez de la Frontera	c52827ebd9bfe563	2519	los amigos son la familia que elegimos	0	FALSE	NA	NA
744155366087262e3	10246601	2016-06-18T13:10:39Z	Algeciras	f7e89e60ea52207c	2520	la familia torres te desea una	0	FALSE	NA	NA
744155517937918e3	10246850	2016-06-18T13:11:15Z	Villarreal	6a6a117cbe10963f	2521	toda la familia se ilusione	1	lafamilia_3sg_pos	NA	NA
744155701602247e3	10247163	2016-06-18T13:11:59Z	Fuenlabrada	c113c1a6a18446bb	2522	la familia que se elige	0	FALSE	NA	NA
74415587729331e4	10247444	2016-06-18T13:12:41Z	Barquisimeto	012b6b2c110f0c21	2523	se viene toda la familia a ver el juego	0	FALSE	NA	NA
744156589016355e3	10248683	2016-06-18T13:15:31Z	Marcos Paz	01d1e346068a2579	2524	jajajaja si somos la familia ingalls de las heras	0	FALSE	NA	NA
744156918852227e3	10249251	2016-06-18T13:16:49Z	Buenos Aires	4afa2757051c5192	2525	de casi toda la familia de los hermanitos de	0	FALSE	NA	NA
744157403868991e3	10250102	2016-06-18T13:18:45Z	Castilléjar	99fcef80bcb24118	2526	la familia siempre sera será la	0	FALSE	NA	NA
7.4415878507843994e+17	10252607	2016-06-18T13:24:14Z	Barcelona	1a27537478dd8e38	2527	y la familia	0	FALSE	NA	NA
7441596909725e5	10254236	2016-06-18T13:27:50Z	Zapopan	8e098f6d686001a9	2528	antes que nada la familia https	0	FALSE	NA	NA
744161306731749e3	10257381	2016-06-18T13:34:16Z	Floridablanca	00cc64bf0c951160	2529	la familia https	0	FALSE	NA	NA
74416192271136e4	10258561	2016-06-18T13:36:42Z	Miguel Hidalgo	3ad512d283f67a11	2530	y si la familia se encuentra de viaje	1	lafamilia_3sg_pos	NA	NA
74416597630498e4	10266609	2016-06-18T13:52:49Z	La Pampa	0ab9fd6675769ba4	2531	las chicas y la familia de yazz	0	FALSE	NA	NA
744169219944813e3	10273383	2016-06-18T14:05:42Z	Layos	7e16b90593e12b19	2532	como los d la familia borbon	0	FALSE	NA	NA
744176940588892e3	10290207	2016-06-18T14:36:23Z	Puerto Madryn	0108232378a6d764	2533	le digo que la familia es poder	0	FALSE	NA	NA
744179722549142e3	10296648	2016-06-18T14:47:26Z	Berisso	00ccde463aac66d2	2534	que lindo que la familia de mi novio me	0	FALSE	NA	NA
744184250170237e3	10307236	2016-06-18T15:05:26Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	2535	los amigos son la familia que uno elige	0	FALSE	NA	NA
7.4418669024851994e+17	10313115	2016-06-18T15:15:07Z	Bolivia	c4320f726d222937	2536	la familia del periodista presentará nuevas	0	FALSE	NA	NA
744187967305097e3	10316184	2016-06-18T15:20:12Z	Vitacura	01e6f0de7086875b	2537	seminario la familia https	0	FALSE	NA	NA
744188267256484e3	10316918	2016-06-18T15:21:23Z	Los Polvorines	00b19b974fd465ae	2538	a casi toda la familia completa	0	FALSE	NA	NA
74418979766161e4	10320881	2016-06-18T15:27:28Z	El Salvador	43bf7210cd175772	2539	la familia parte de la unión	0	FALSE	NA	NA
744190277737398e3	10322047	2016-06-18T15:29:23Z	El Santuario	016fb6bb34caa53f	2540	como todo y la familia como está	0	FALSE	NA	NA
744190296607466e3	10322107	2016-06-18T15:29:27Z	San José	0003557c7b244fd3	2541	la familia telerín https	0	FALSE	NA	NA
7.4419281482992794e+17	10328818	2016-06-18T15:39:28Z	Yecla	4e2a9168f0879d79	2542	más peso que la familia y la vida	0	FALSE	NA	NA
744193830853968e3	10331629	2016-06-18T15:43:30Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	2543	la familia tambien	0	FALSE	NA	NA
744195003262583e3	10334718	2016-06-18T15:48:09Z	General Pedernera	01b90c376479a920	2544	la familia	0	FALSE	NA	NA
74419606389719e4	10337578	2016-06-18T15:52:22Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	2545	acá es la familia bello	0	FALSE	NA	NA
744196674105422e3	10339143	2016-06-18T15:54:48Z	San Fernando	f68227769e30abbc	2546	esta con to la familia	0	FALSE	NA	NA
744199449702863e3	10346686	2016-06-18T16:05:50Z	Córdoba	00f84d414936f28e	2547	primero la familia	0	FALSE	NA	NA
744200638117061e3	10350002	2016-06-18T16:10:33Z	Venezuela	043383f8b2b79918	2548	del matrimonio y la familia	0	FALSE	NA	NA
744202174100574e3	10354263	2016-06-18T16:16:39Z	Barranquilla	0105a80417c159b4	2549	un grave error la familia chard apoyar al presidente	0	FALSE	NA	NA
744202597079388e3	10355397	2016-06-18T16:18:20Z	Puerto Montt	01ee68fb632783de	2550	padres es primordial la familia y no lamentar después	0	FALSE	NA	NA
744202988080628e3	10356507	2016-06-18T16:19:53Z	San Nicolás de los Garza	c5c72776b9f0cc0b	2551	es ver cómo la familia crece	0	FALSE	NA	NA
74420416748535e4	10359770	2016-06-18T16:24:34Z	Aguilares	01d6a42e6657caa4	2552	la familia lo anhela	0	FALSE	NA	NA
744204518225777e3	10360796	2016-06-18T16:25:58Z	Bogotá, D.C.	0161be1b3f98d6c3	2553	matar para que la familia crea en uno	0	FALSE	NA	NA
744204791048507e3	10361551	2016-06-18T16:27:03Z	Resistencia	00dde8db67eebcf8	2554	amo que la familia nos venga a visitar	1	lafamilia_3sg_pos	NA	NA
744206407478686e3	10366019	2016-06-18T16:33:28Z	Buenos Aires	4afa2757051c5192	2555	recurrir siempre es la familia	0	FALSE	NA	NA
744208372208177e3	10371546	2016-06-18T16:41:17Z	Porlamar	01c900db4f0e42c9	2556	en grupo tods la familia junta jamas había sido	0	FALSE	NA	NA
744209009784259e3	10373341	2016-06-18T16:43:49Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	2557	y que venga la familia a comer no son	1	lafamilia_3sg_ant	NA	NA
744209225753178e3	10373943	2016-06-18T16:44:40Z	Madrid	ea520f3528c9b3e4	2558	cómo mola la familia carameluchi	0	FALSE	NA	NA
744212261917557e3	10382629	2016-06-18T16:56:44Z	La Serena	00dc8225055a8fdc	2559	los hijos y la familia	0	FALSE	NA	NA
744212406491038e3	10383048	2016-06-18T16:57:19Z	Alcalá de Henares	ec2ead284df00347	2560	la familia al completo	0	FALSE	NA	NA
744212932645487e3	10384538	2016-06-18T16:59:24Z	Portugalete	c9f6408fbe911554	2561	la familia es algo que no	0	FALSE	NA	NA
744213585073685e3	10386420	2016-06-18T17:02:00Z	La Plata	0177894212b08f73	2562	linda que es la familia de mi novio	0	FALSE	NA	NA
744215049670103e3	10390649	2016-06-18T17:07:49Z	Asuncion	01f2931e2c7f48a8	2563	cuando está tooooda la familia	0	FALSE	NA	NA
744218150280004e3	10399319	2016-06-18T17:20:08Z	Rio Negro	01f848e9689de257	2564	toda la familia consternada	0	FALSE	NA	NA
744219831776518e3	10403971	2016-06-18T17:26:49Z	Madrid	ea520f3528c9b3e4	2565	la familia pregunta	0	FALSE	NA	NA
744220679839617e3	10406438	2016-06-18T17:30:11Z	Bogotá, D.C.	0161be1b3f98d6c3	2566	la familia no se niega	0	FALSE	NA	NA
744223248875872e3	10413658	2016-06-18T17:40:24Z	Cuba	ac26bceca6c10474	2567	simipapáfueratuitero reiteraría la familia cubana y el amor	1	lafamilia_3sg_ant	NA	NA
744223815320879e3	10415281	2016-06-18T17:42:39Z	Quilmes	004fe39f34e6452f	2568	prefiero mil veces la familia	0	FALSE	NA	NA
744224251763429e3	10416530	2016-06-18T17:44:23Z	Lanús Oeste	017115ee2013f809	2569	por nico y la familia	0	FALSE	NA	NA
744228224117309e3	10427913	2016-06-18T18:00:10Z	Torrelavega	a9530eb697d5ceca	2570	la familia	0	FALSE	NA	NA
744229884952621e3	10432612	2016-06-18T18:06:46Z	Jardines de las Animas	3e101f94d7762406	2571	la familia	0	FALSE	NA	NA
744234779567063e3	10445970	2016-06-18T18:26:13Z	Pamplona	08eb5d76dc74e0e9	2572	la familia aznar enriqueciendose a costa	0	FALSE	NA	NA
744235477214106e3	10447913	2016-06-18T18:28:59Z	Madrid	ea520f3528c9b3e4	2573	sextanochetv la familia pregunta es solo para	0	FALSE	NA	NA
744236378469376e3	10450269	2016-06-18T18:32:34Z	Olula del Río	edaa5f75b2614f0a	2574	marianorajoy la familia bien	0	FALSE	NA	NA
744237442308448e3	10453110	2016-06-18T18:36:48Z	Palmira	0083e91b64f919f4	2575	que chistosa es la familia peluche	0	FALSE	NA	NA
744237605697503e3	10453525	2016-06-18T18:37:27Z	Barrancabermeja	00a3d3b661417a32	2576	q feo q la familia no lo apoye en	0	FALSE	NA	NA
7442391569775e5	10457856	2016-06-18T18:43:36Z	Guadalupe	d1ec37eb74fb2830	2577	la familia rayada crece	0	FALSE	NA	NA
744240372642001e3	10461234	2016-06-18T18:48:26Z	La Seu d'Urgell	0267ab9949860763	2578	gran institución la familia	0	FALSE	NA	NA
744241205463097e3	10463476	2016-06-18T18:51:45Z	Conchalí	013a87000e5c4e15	2579	la sociedad y la familia	0	FALSE	NA	NA
744241805806437e3	10465019	2016-06-18T18:54:08Z	Lucena	9c61116b741a2d09	2580	la familia carrasco mérida os desea	0	FALSE	NA	NA
744243255752155e3	10468957	2016-06-18T18:59:54Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	2581	la familia de paseo	0	FALSE	NA	NA
744244173830652e3	10471505	2016-06-18T19:03:33Z	Guadalupe	d1ec37eb74fb2830	2582	la familia y los amigos	0	FALSE	NA	NA
7442444224732e5	10472184	2016-06-18T19:04:32Z	Benidorm	b282ba999468e474	2583	los amigos son la familia que elegimos vosotros sois	0	FALSE	NA	NA
744245779100017e3	10475779	2016-06-18T19:09:55Z	San Luis	056f095744ceb021	2584	la familia completa	1	lafamilia_3sg_pos	NA	NA
744248340305453e3	10482481	2016-06-18T19:20:06Z	Villa González	00f0f4954c864626	2585	la familia es	0	FALSE	NA	NA
744249049696592e3	10484374	2016-06-18T19:22:55Z	Venezuela	043383f8b2b79918	2586	que estarán comiendo la familia de los guardias nacionales	1	lafamilia_3pl_perif	NA	lafamilia_3pl_perif
744255812139364e3	10501521	2016-06-18T19:49:47Z	Entre Ríos	5a31f78df98634d6	2587	los amigos son la familia que se elige	0	FALSE	NA	NA
744256386444452e3	10502909	2016-06-18T19:52:04Z	Pilar	0005a92a6b72edeb	2588	chucha que la familia ta linda po	0	FALSE	NA	NA
7.4425778857096806e+17	10506425	2016-06-18T19:57:39Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	2589	krupskaiaa xq la familia es una criatura bella	0	FALSE	NA	NA
744258120868827e3	10507281	2016-06-18T19:58:58Z	Buenos Aires	4afa2757051c5192	2590	que lastima que la familia no se pueda elegir	0	FALSE	NA	NA
744258453640716e3	10508178	2016-06-18T20:00:17Z	Avellaneda	0108c69f708ae783	2591	por la música la familia y los afectos te	0	FALSE	NA	NA
744258519520657e3	10508365	2016-06-18T20:00:33Z	Toay	0095324e41b821af	2592	jugar toda la familia	0	FALSE	NA	NA
744258594271531e3	10508529	2016-06-18T20:00:51Z	Cartagena	d151b58850d4cd1e	2593	la familia pregunta	0	FALSE	NA	NA
744260411206209e3	10513302	2016-06-18T20:08:04Z	Valencia	9a4d3d07832f5d85	2594	la familia es para siempre	0	FALSE	NA	NA
744260631386259e3	10513879	2016-06-18T20:08:56Z	Venezuela	043383f8b2b79918	2595	la familia hemmings y coleados festejando	0	FALSE	NA	NA
74426071843065e4	10514083	2016-06-18T20:09:17Z	Tepic	d9ffc2207e1cee0c	2596	antes de que la familia parta de nuevo	0	FALSE	NA	NA
744262576037454e3	10518835	2016-06-18T20:16:40Z	San Nicolás de los Garza	c5c72776b9f0cc0b	2597	y sigue siendo la familia más linda	1	lafamilia_3sg_perif	NA	NA
744262920792588e3	10519674	2016-06-18T20:18:02Z	Renca	00d121ae37daf9e8	2598	quesería la familia	0	FALSE	NA	NA
744263025033523e3	10519931	2016-06-18T20:18:27Z	Guadalajara	7b54c3a7a77cd125	2599	mañana la familia naranja estará en yebes	0	FALSE	NA	NA
744264313746002e3	10523163	2016-06-18T20:23:34Z	Cuernavaca	80e00b1e20e85786	2600	la familia eje rector de la	0	FALSE	NA	NA
744265767890215e3	10526934	2016-06-18T20:29:21Z	Bogotá, D.C.	0161be1b3f98d6c3	2601	la familia siempre sera primero	0	FALSE	NA	NA
744266348478489e3	10528380	2016-06-18T20:31:39Z	Peru	2dfa9ecb0179a4e4	2602	los amigos son la familia que uno escoge tener	0	FALSE	NA	NA
744269744203833e3	10539024	2016-06-18T20:45:09Z	Corrientes	6591282d67e31598	2603	aparato que es la familia cabrera jajajaja	0	FALSE	NA	NA
74427255380027e4	10546444	2016-06-18T20:56:19Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	2604	uno hace x la familia	0	FALSE	NA	NA
744273664993026e3	10549316	2016-06-18T21:00:44Z	Santiago	0010b4cb51ca93d8	2605	la familia resbalosa es más grande	0	FALSE	NA	NA
744273781431034e3	10549617	2016-06-18T21:01:12Z	Cuenca	013cb38e7fe501ae	2606	la familia en concierto	0	FALSE	NA	NA
744274269354529e3	10550859	2016-06-18T21:03:08Z	General Pedernera	01b90c376479a920	2607	nada mejor que la familia	0	FALSE	NA	NA
744274373712949e3	10551154	2016-06-18T21:03:33Z	Badajoz	74726fb3c92d7037	2608	real aunque extraño la familia en el mcdonald	0	FALSE	NA	NA
7.4427508845159194e+17	10552898	2016-06-18T21:06:23Z	Barcelona	1a27537478dd8e38	2609	va la sexta la familia pregunta	0	FALSE	NA	NA
74427518641809e4	10553136	2016-06-18T21:06:47Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	2610	son la familia q	0	FALSE	NA	NA
744276582232097e3	10556851	2016-06-18T21:12:19Z	Caravaca de la Cruz	dbaee742026562cf	2611	toda la familia	0	FALSE	NA	NA
744276626456912e3	10556964	2016-06-18T21:12:30Z	España	ecdce75d48b13b64	2612	la familia plantea preguntas y rajoy	0	FALSE	NA	NA
744276730496623e3	10557229	2016-06-18T21:12:55Z	Avellaneda	0108c69f708ae783	2613	la familia mas loca los argento	0	FALSE	NA	NA
744277617403134e3	10559694	2016-06-18T21:16:26Z	Santiago del Estero	017d4fef075a2cf1	2614	la familia	0	FALSE	NA	NA
744279515522867e3	10564736	2016-06-18T21:23:59Z	Alicante	2e858e47881ddc48	2615	la familia pregunta	0	FALSE	NA	NA
744279699338183e3	10565221	2016-06-18T21:24:43Z	Moreno	004104c122aeebbd	2616	apoyo que es la familia la verdad	0	FALSE	NA	NA
744281100726473e3	10568965	2016-06-18T21:30:17Z	Posadas	01ef53325401a80c	2617	después de todo la familia y los amigos siempre	0	FALSE	NA	NA
7.4428532091768806e+17	10580246	2016-06-18T21:47:03Z	Alcalá de los Gazules	cb43e08a38895d74	2618	la familia buena ahiii	0	FALSE	NA	NA
744285878760018e3	10581836	2016-06-18T21:49:16Z	Puerto Plata	0101e9c417ecd4e9	2619	la familia del ct	0	FALSE	NA	NA
744287170144379e3	10585313	2016-06-18T21:54:24Z	Garganta de los Montes	f69cce05839ff467	2620	porque la familia va por delante de	1	lafamilia_3sg_pos	NA	NA
744289410095718e3	10591281	2016-06-18T22:03:18Z	Córdoba	00f84d414936f28e	2621	que linda la familia del verde	0	FALSE	NA	NA
74429090004666e4	10595392	2016-06-18T22:09:13Z	Madrid	206c436ce43a43a3	2622	y la familia monster del	0	FALSE	NA	NA
744292817992815e3	10600897	2016-06-18T22:16:50Z	Uruguay	d0f5be1262dee9aa	2623	no está toda la familia junta	0	FALSE	NA	NA
74429471280735e4	10606475	2016-06-18T22:24:22Z	Mexico	25530ba03b7d90c6	2624	también la familia	0	FALSE	NA	NA
7.4429589744245606e+17	10609911	2016-06-18T22:29:04Z	Florencio Varela	011a16c56feb41c3	2625	sino la familia	0	FALSE	NA	NA
744296484791849e3	10611599	2016-06-18T22:31:24Z	Apure	013af206217285bb	2626	las comunidades y la familia directamente	0	FALSE	NA	NA
744297203343196e3	10613713	2016-06-18T22:34:16Z	González Catán	0138a2ed609c5a53	2627	se junta toda la familia	0	FALSE	NA	NA
744297920669712e3	10615802	2016-06-18T22:37:07Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	2628	agranda la familia	0	FALSE	NA	NA
744298607713657e3	10617875	2016-06-18T22:39:51Z	Canelones	009b71fa17159ccc	2629	para mantener la familia	0	FALSE	NA	NA
744299293117383e3	10619896	2016-06-18T22:42:34Z	Maó	6e800755168aede7	2630	la familia no se elige	1	lafamilia_3sg_pos	NA	NA
7442998076537e5	10621517	2016-06-18T22:44:37Z	Ciudad del Libertador General San Martín	004b853c78703c20	2631	la familia sin duda es lo	0	FALSE	NA	NA
744299905137639e3	10621806	2016-06-18T22:45:00Z	Canelones	009b71fa17159ccc	2632	se junta la familia	0	FALSE	NA	NA
744301274351428e3	10626120	2016-06-18T22:50:26Z	Bogotá, D.C.	0161be1b3f98d6c3	2633	unvinocon la familia	0	FALSE	NA	NA
744302705917596e3	10630727	2016-06-18T22:56:08Z	Concepcion De Ataco	0022a84a02266231	2634	mas bendición que la familia	0	FALSE	NA	NA
744302830568247e3	10631069	2016-06-18T22:56:37Z	Bogotá, D.C.	0161be1b3f98d6c3	2635	como la familia que somos	0	FALSE	NA	NA
744303031521509e3	10631755	2016-06-18T22:57:25Z	Berisso	00ccde463aac66d2	2636	se juntó la familia	1	lafamilia_3sg_ant	NA	NA
74430460798849e4	10637668	2016-06-18T23:03:41Z	Buenos Aires	4afa2757051c5192	2637	la familia de mi novio es	0	FALSE	NA	NA
74430495911032e4	10639083	2016-06-18T23:05:05Z	Cuajimalpa de Morelos	e86e154b91acd5a3	2638	la familia	0	FALSE	NA	NA
744305953248514e3	10642849	2016-06-18T23:09:02Z	Córdoba	00f84d414936f28e	2639	la familia unida para ver él	0	FALSE	NA	NA
744306273676595e3	10643907	2016-06-18T23:10:18Z	General Roca	0016a28c5fdad928	2640	mañana viene la familia a casa	1	lafamilia_3sg_ant	NA	NA
744306291070407e3	10643969	2016-06-18T23:10:22Z	La Plata	0177894212b08f73	2641	estamos toda la familia viendo el partido esto	0	FALSE	NA	NA
7.4430646088088806e+17	10644548	2016-06-18T23:11:03Z	Argentina	4d3b316fe2e52b29	2642	la familia y la playa ii	0	FALSE	NA	NA
74430774724463e4	10649893	2016-06-18T23:16:10Z	Biscucuy	01d2c60742813a0e	2643	la sociedad es la familia digo como va la	0	FALSE	NA	NA
744308393360429e3	10653741	2016-06-18T23:18:44Z	Gáldar	ad5eaee1fc3d42fe	2644	ojo la familia	1	lafamilia_3sg_ant	NA	NA
744309523863732e3	10657845	2016-06-18T23:23:13Z	Panamá	9d8ae4b0fac2036a	2645	la familia hay que disfrutarla y	0	FALSE	NA	NA
744310245405626e3	10660026	2016-06-18T23:26:05Z	Florencio Varela	011a16c56feb41c3	2646	y la familia en estos momentos	0	FALSE	NA	NA
744310734302085e3	10661509	2016-06-18T23:28:02Z	San Miguel de Tucumán	0021712c0bd7eec1	2647	la familia de la milu es	0	FALSE	NA	NA
74431085706938e4	10661884	2016-06-18T23:28:31Z	Panamá	9d8ae4b0fac2036a	2648	la familia	0	FALSE	NA	NA
744311767795442e3	10665303	2016-06-18T23:32:08Z	Montearagón	66729a67888d8d48	2649	la familia	0	FALSE	NA	NA
744313775331905e3	10674921	2016-06-18T23:40:07Z	San Joaquín	0149bbb636ea616c	2650	la familia del arquero de venezuela	0	FALSE	NA	NA
744314528331104e3	10678177	2016-06-18T23:43:06Z	General Roca	0016a28c5fdad928	2651	él partido c la familia	0	FALSE	NA	NA
744316069662331e3	10684817	2016-06-18T23:49:14Z	Valdivia	00e76fbf0a273ce5	2652	recuerdos de cuando la familia iba al estadio	0	FALSE	NA	NA
744316212725711e3	10685664	2016-06-18T23:49:48Z	San Isidro	0086c37e4416111e	2653	se juntó la familia	1	lafamilia_3sg_ant	NA	NA
744316306111902e3	10686462	2016-06-18T23:50:10Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	2654	quien dijo que la familia no se elige	0	FALSE	NA	NA
744317570254254e3	10696040	2016-06-18T23:55:12Z	Concepción	0150459b5095a59f	2655	toda la familia apoyando al conce	0	FALSE	NA	NA
744318131733029e3	10698912	2016-06-18T23:57:26Z	Puebla	0ac8a42f23e8f736	2656	la familia disfrutando de la pasión	0	FALSE	NA	NA
744318451104252e3	10700356	2016-06-18T23:58:42Z	Bahía Blanca	00f6b5cf7c1767b1	2657	greepera vuelve la familia	1	lafamilia_3sg_ant	NA	NA
744318873843929e3	10702115	2016-06-19T00:00:22Z	Canelones	009b71fa17159ccc	2658	aparecio la familia de este pichon	0	FALSE	NA	NA
744320242873053e3	10707219	2016-06-19T00:05:49Z	La Pintana	00b794ef251ec433	2659	la familia crece	1	lafamilia_3sg_pos	NA	NA
744321303545537e3	10711118	2016-06-19T00:10:02Z	Valencia	012af435641420c7	2660	la familia es un estorbo	0	FALSE	NA	NA
744322104208859e3	10713950	2016-06-19T00:13:13Z	Valencia	012af435641420c7	2661	la familia es un estorbo	0	FALSE	NA	NA
744322520602522e3	10715316	2016-06-19T00:14:52Z	Valencia	012af435641420c7	2662	la familia es un estorbo	0	FALSE	NA	NA
744322576730587e3	10715483	2016-06-19T00:15:05Z	Venustiano Carranza	c7c2233ad8246f5d	2663	la familia es una mierda	0	FALSE	NA	NA
744322773187703e3	10716037	2016-06-19T00:15:52Z	Valencia	012af435641420c7	2664	la familia es un estorbo	0	FALSE	NA	NA
744323006772691e3	10716772	2016-06-19T00:16:48Z	González Catán	0138a2ed609c5a53	2665	la familia del primer cumple era	0	FALSE	NA	NA
744323157159461e3	10717225	2016-06-19T00:17:24Z	Valencia	012af435641420c7	2666	la familia es un estorbo	0	FALSE	NA	NA
744323431638929e3	10718094	2016-06-19T00:18:29Z	Valencia	012af435641420c7	2667	la familia es un estorbo	0	FALSE	NA	NA
744323648337613e3	10718804	2016-06-19T00:19:21Z	Valencia	012af435641420c7	2668	la familia es un estorbo	0	FALSE	NA	NA
744323885462589e3	10719643	2016-06-19T00:20:17Z	Valencia	012af435641420c7	2669	la familia es un estorbo	0	FALSE	NA	NA
744324059769483e3	10720169	2016-06-19T00:20:59Z	Valencia	012af435641420c7	2670	la familia es un estorbo	0	FALSE	NA	NA
744324116509975e3	10720351	2016-06-19T00:21:12Z	Rosario	0079bbc151fa56d2	2671	se agranda la familia un poco más	0	FALSE	NA	NA
744324424057393e3	10721403	2016-06-19T00:22:26Z	Valencia	012af435641420c7	2672	la familia es un estorbo	0	FALSE	NA	NA
744324663191413e3	10722209	2016-06-19T00:23:23Z	Valencia	012af435641420c7	2673	la familia es un estorbo	0	FALSE	NA	NA
7.4432540346096794e+17	10724497	2016-06-19T00:26:19Z	Venezuela	043383f8b2b79918	2674	la familia decidio desconectarla porque no	1	lafamilia_3sg_pos	NA	NA
744327940905665e3	10735520	2016-06-19T00:36:24Z	Canelones	009b71fa17159ccc	2675	me traje la familia a casa	0	FALSE	NA	NA
744330462693298e3	10746888	2016-06-19T00:46:25Z	Mérida	01566b25bbe7a6d3	2676	la familia unida y comiendo	0	FALSE	NA	NA
744330593480106e3	10747307	2016-06-19T00:46:57Z	Central	016ea1445db12efb	2677	pizzeria la familia in luque w	0	FALSE	NA	NA
744331793944429e3	10751010	2016-06-19T00:51:43Z	Bogotá, D.C.	0161be1b3f98d6c3	2678	tiene esq estraña la familia y se esta muriendo	0	FALSE	NA	NA
744332623934292e3	10753649	2016-06-19T00:55:01Z	Bucaramanga	015ebf2571d0d8ce	2679	los papás y la familia	0	FALSE	NA	NA
744333805301936e3	10757711	2016-06-19T00:59:42Z	Lomas de Zamora	000ceddc32916a4c	2680	la más colgadas la familia	0	FALSE	NA	NA
744335055363904e3	10763068	2016-06-19T01:04:40Z	Bogotá, D.C.	0161be1b3f98d6c3	2681	con amigazos y la familia	0	FALSE	NA	NA
744337907792503e3	10772477	2016-06-19T01:16:01Z	Benito Juárez	7d93122509633720	2682	ya estamos la familia atentos viendo béisbol por	1	lafamilia_1pl_ant	NA	lafamilia_1pl_ant
744338717817602e3	10775051	2016-06-19T01:19:14Z	La Plata	0177894212b08f73	2683	mañana agradecería que la familia este junta sin que	0	FALSE	NA	NA
744340872943243e3	10781594	2016-06-19T01:27:47Z	Venezuela	043383f8b2b79918	2684	prensafanb la familia militar estamos al servicio	0	FALSE	NA	NA
744340977809244e3	10781931	2016-06-19T01:28:12Z	Azul	01b8d0e40f25bf14	2685	del brindis y la familia	0	FALSE	NA	NA
744341214745469e3	10782713	2016-06-19T01:29:09Z	Morón	014a38a754ca1dbc	2686	toda la familia a la que nunca	0	FALSE	NA	NA
74434445239167e4	10792498	2016-06-19T01:42:01Z	Montevideo	01a9dbb9232f0fac	2687	la familia de méxico esperando a	0	FALSE	NA	NA
744345211778777e3	10794867	2016-06-19T01:45:02Z	Caaguazu	01f05c045967ad00	2688	nada mejor que la familia	0	FALSE	NA	NA
744345295413076e3	10795158	2016-06-19T01:45:22Z	Candelaria De La Frontera	0027719877a12049	2689	mi angelito tyson la familia garcia te agradece las	0	FALSE	NA	NA
744348083048317e3	10803872	2016-06-19T01:56:26Z	Rosario	0079bbc151fa56d2	2690	cada vez que la familia se reúne en casa	0	FALSE	NA	NA
744348767806231e3	10806163	2016-06-19T01:59:10Z	Berazategui	0032baff35718ca4	2691	día d la familia	0	FALSE	NA	NA
744348835699429e3	10806369	2016-06-19T01:59:26Z	Bogotá, D.C.	0161be1b3f98d6c3	2692	lo primero es la familia	0	FALSE	NA	NA
744349060577006e3	10807130	2016-06-19T02:00:20Z	Rancagua	00b596506d9933be	2693	toda la familia alentando a	0	FALSE	NA	NA
74434923487128e4	10807721	2016-06-19T02:01:01Z	Caleta Olivia	00aadc5551cd4446	2694	la familia peluche	0	FALSE	NA	NA
7.4435235758096794e+17	10818598	2016-06-19T02:13:26Z	Córdoba	00f84d414936f28e	2695	cuando nos juntamos la familia y empiezan a hablar	1	lafamilia_1pl_ant	NA	lafamilia_1pl_ant
744354216370668e3	10824568	2016-06-19T02:20:49Z	Socorro	01944e836418251b	2696	la familia cómo dios la instituyó	0	FALSE	NA	NA
744354239162556e3	10824633	2016-06-19T02:20:54Z	Viña del Mar	008be613029d4ca5	2697	vinito y la familia	0	FALSE	NA	NA
744355800135664e3	10831007	2016-06-19T02:27:06Z	Comodoro Rivadavia	013522304ee10b39	2698	los chicos y la familia https	0	FALSE	NA	NA
744362219413045e3	10853443	2016-06-19T02:52:37Z	Guatemala	13d479b108707983	2699	la familia hongos	0	FALSE	NA	NA
744362376309379e3	10854281	2016-06-19T02:53:14Z	Neiva	002129bd2622e876	2700	la familia es lo más lindo	0	FALSE	NA	NA
744364211019584e3	10861935	2016-06-19T03:00:32Z	Tucumán	5fca975663718719	2701	llena el alma la familia de mi novio	0	FALSE	NA	NA
744364834398044e3	10864189	2016-06-19T03:03:00Z	Rosario	0079bbc151fa56d2	2702	esta es la familia que destruiste	0	FALSE	NA	NA
744369899561226e3	10889332	2016-06-19T03:23:08Z	Iztapalapa	6d31e9257b83e23c	2703	el novio y la familia	0	FALSE	NA	NA
